day,demand,NumberofLanes,LargeVehicles,Landmarks,Temperature,hour,minute,road_type_ord,weather_severity,latitude,longitude,geohash_target_enc,geohash_prefix_enc
0,0.0012974151672281,2,0,1,-0.2484591287999116,0,0,0.0,3.0,-5.45196533203125,90.8294677734375,0.0076291222887808225,0.056277385050379394
0,0.0032755369177799,2,0,1,7.382247826396348,0,0,0.0,2.0,-5.45196533203125,90.8404541015625,0.02013480782216899,0.056277385050379394
0,0.0439728849401332,2,0,1,16.500897559653527,0,0,0.0,1.0,-5.45196533203125,90.8514404296875,0.05038721722412985,0.056277385050379394
0,0.0329734774128934,3,1,1,17.745036556781237,0,0,0.0,1.0,-5.45196533203125,90.8734130859375,0.059009521712114946,0.056277385050379394
0,0.0094805280613094,1,0,0,5.375956134252942,0,0,0.0,3.0,-5.44647216796875,90.6646728515625,0.03179979825989641,0.09758188076534403
0,0.0490435101474348,2,0,1,26.037601246494845,0,0,0.0,0.0,-5.44647216796875,90.6756591796875,0.23837820689318992,0.09758188076534403
0,0.0057459436413194,3,1,1,12.13038258301014,0,0,0.0,2.0,-5.44647216796875,90.7086181640625,0.3129701445658583,0.10311776327146642
0,0.1081009353894617,1,0,0,29.27851234778877,0,0,0.0,0.0,-5.44647216796875,90.7415771484375,0.2958230511077908,0.10311776327146642
0,0.0128762581568748,3,1,1,13.919406119242153,0,0,0.0,2.0,-5.44647216796875,90.8294677734375,0.05316768086897952,0.10311776327146642
0,0.0466793974170952,2,0,1,13.87855299119968,0,0,0.0,2.0,-5.44647216796875,90.8404541015625,0.27715799746352215,0.10311776327146642
0,0.0051142529898034,1,0,0,23.845024707393268,0,0,0.0,0.0,-5.44647216796875,90.8514404296875,0.048068546530479796,0.10311776327146642
0,0.0181345060438591,1,0,0,19.78228985184643,0,0,0.0,0.0,-5.44647216796875,90.8624267578125,0.04530332282060117,0.10311776327146642
0,0.0155656372402501,2,0,1,11.524956944937433,0,0,0.0,2.0,-5.44647216796875,90.8734130859375,0.030758130430109856,0.10311776327146642
0,0.1038037660951269,1,0,0,16.05328173833321,0,0,0.0,0.0,-5.44097900390625,90.7415771484375,0.22373423756473798,0.10311776327146642
0,0.0052784302674281,2,0,1,20.40724561816188,0,0,0.0,0.0,-5.44097900390625,90.8184814453125,0.028241570200692713,0.10311776327146642
0,0.0079516958584448,2,0,1,14.388959254855962,0,0,0.0,1.0,-5.44097900390625,90.8294677734375,0.05062340352008995,0.10311776327146642
0,0.0204638018861602,1,0,0,14.64553944209739,0,0,0.0,1.0,-5.44097900390625,90.8404541015625,0.055264858329046505,0.10311776327146642
0,0.0075813562323335,1,0,0,10.138902302145713,0,0,0.0,2.0,-5.44097900390625,90.8624267578125,0.028721612161123858,0.10311776327146642
0,0.0114616587846068,2,0,1,6.618796508944126,0,0,0.0,3.0,-5.44097900390625,90.8734130859375,0.036008096184565706,0.10311776327146642
0,0.0369505530202992,1,0,0,6.290247289533616,0,0,0.0,3.0,-5.43548583984375,90.6756591796875,0.05339324151863234,0.09758188076534403
0,0.0010644082621131,3,1,1,3.8058478822176,0,0,0.0,3.0,-5.43548583984375,90.6976318359375,0.05531277609760864,0.09758188076534403
0,0.0075865943255815,3,1,1,23.189392783980697,0,0,0.0,0.0,-5.43548583984375,90.7965087890625,0.03569426666981093,0.10311776327146642
0,0.0443056089219072,3,1,1,19.18762610115424,0,0,0.0,0.0,-5.42999267578125,90.6756591796875,0.28506828252378197,0.09758188076534403
0,0.0602099948825779,1,0,0,24.07865571376893,0,0,0.0,0.0,-5.42999267578125,90.6866455078125,0.0957962413005297,0.09758188076534403
0,0.0098409057395842,3,1,1,22.78211209217337,0,0,0.0,0.0,-5.42999267578125,90.7196044921875,0.2565969686654472,0.10311776327146642
0,0.0956787131079451,3,1,1,16.77558361355027,0,0,0.0,1.0,-5.42999267578125,90.7305908203125,0.27160637083603345,0.10311776327146642
0,0.0377529692891855,2,0,1,24.6618428435877,0,0,0.0,0.0,-5.42999267578125,90.7965087890625,0.06499071548088577,0.10311776327146642
0,0.0058714727900774,2,0,1,22.19329466143129,0,0,0.0,0.0,-5.42999267578125,90.8514404296875,0.021502282160375218,0.10311776327146642
0,0.0242471248985706,1,0,0,17.331039338762622,0,0,0.0,1.0,-5.42999267578125,90.8843994140625,0.03286242440455629,0.10311776327146642
0,0.0091907417353093,2,0,1,14.16741045432556,0,0,0.0,1.0,-5.42449951171875,90.6866455078125,0.06342305252601886,0.09758188076534403
0,0.0032289522141094,1,0,0,9.49519857624944,0,0,0.0,2.0,-5.42449951171875,90.8074951171875,0.04065838869823953,0.10311776327146642
0,0.0050898738793403,2,0,1,15.899204844631244,0,0,0.0,1.0,-5.42449951171875,90.8294677734375,0.008708028160898407,0.10311776327146642
0,0.0489337124363825,2,0,1,15.53374657832914,0,0,0.0,1.0,-5.42449951171875,90.8514404296875,0.027077620472348903,0.10311776327146642
0,0.006016012501686,3,1,1,8.560095137613802,0,0,0.0,2.0,-5.42449951171875,90.8624267578125,0.023192954584530308,0.10311776327146642
0,0.0242406169720421,3,1,1,12.915038566095143,0,0,0.0,2.0,-5.42449951171875,90.8843994140625,0.1587463727123069,0.10311776327146642
0,0.050291695756294,2,0,1,7.001167553544823,0,0,0.0,2.0,-5.42449951171875,90.9063720703125,0.03909344934702416,0.10311776327146642
0,0.0216871474754915,3,1,1,7.43322417938726,0,0,0.0,2.0,-5.42449951171875,90.9393310546875,0.009496050674349601,0.10311776327146642
0,0.0271842884360591,1,0,0,18.352740190042493,0,0,0.0,1.0,-5.41900634765625,90.7196044921875,0.13397347536366724,0.10311776327146642
0,0.271214984125993,1,0,1,13.217287468487726,0,0,1.0,2.0,-5.41900634765625,90.7305908203125,0.33592550490956263,0.10311776327146642
0,0.04153877642129,1,0,0,20.88038261796644,0,0,0.0,0.0,-5.41900634765625,90.7745361328125,0.07783801917915849,0.10311776327146642
0,0.0125820485726579,1,0,0,25.895786352847463,0,0,0.0,0.0,-5.41900634765625,90.7965087890625,0.020701414846167738,0.10311776327146642
0,0.0196171918846455,2,0,1,13.184334181172016,0,0,0.0,2.0,-5.41900634765625,90.8404541015625,0.01696319502586943,0.10311776327146642
0,0.0204823479473542,2,0,1,26.09274752228545,0,0,0.0,0.0,-5.41900634765625,90.8514404296875,0.02538495808473952,0.10311776327146642
0,0.0279674813815603,2,0,1,0.4993619896977446,0,0,0.0,3.0,-5.41900634765625,90.8734130859375,0.0946399847930718,0.10311776327146642
0,0.1101754817771966,1,0,0,16.200877676092066,0,0,0.0,0.0,-5.41900634765625,90.8843994140625,0.13057035017297472,0.10311776327146642
0,0.0564348471684091,3,1,1,18.67837688631393,0,0,0.0,1.0,-5.41900634765625,90.8953857421875,0.0836059434980989,0.10311776327146642
0,0.0624166733508955,2,0,1,9.140847501327311,0,0,0.0,2.0,-5.41900634765625,90.9063720703125,0.08725747372729901,0.10311776327146642
0,0.1186887296030999,1,0,0,12.411278993797817,0,0,0.0,2.0,-5.41900634765625,90.9173583984375,0.053032949107521384,0.10311776327146642
0,0.0038551576970718,1,0,0,13.902481322282863,0,0,0.0,2.0,-5.41900634765625,90.9613037109375,0.032553617303390965,0.10311776327146642
0,0.0078582615121868,3,1,1,12.241209279170029,0,0,0.0,2.0,-5.41351318359375,90.5877685546875,0.027445472295293545,0.09758188076534403
0,0.0244578324092644,2,0,1,26.74268962344645,0,0,0.0,0.0,-5.41351318359375,90.5987548828125,0.02652397416816034,0.09758188076534403
0,0.0240074679481412,3,1,1,28.190773329564163,0,0,0.0,0.0,-5.41351318359375,90.6097412109375,0.03086585209135587,0.09758188076534403
0,0.012561494937501,1,0,0,16.274542078824833,0,0,0.0,1.0,-5.41351318359375,90.6317138671875,0.07826058172676366,0.09758188076534403
0,0.0067441414144705,2,0,1,3.7355808295990016,0,0,0.0,3.0,-5.41351318359375,90.6427001953125,0.048325747477340426,0.09758188076534403
0,0.0217606352242184,1,0,0,17.070180941097277,0,0,0.0,1.0,-5.41351318359375,90.6536865234375,0.07591265850109695,0.09758188076534403
0,0.0101306990881377,2,0,1,22.967083156816344,0,0,0.0,0.0,-5.41351318359375,90.6756591796875,0.03174301467812447,0.09758188076534403
0,0.0105134664743811,3,1,1,15.33358063881723,0,0,0.0,1.0,-5.41351318359375,90.6866455078125,0.02475068621499358,0.09758188076534403
0,0.0146997015596842,2,0,1,12.834082295529926,0,0,0.0,2.0,-5.41351318359375,90.6976318359375,0.01693489449122092,0.09758188076534403
0,0.0078983055805692,3,1,1,12.518268908591995,0,0,0.0,2.0,-5.41351318359375,90.7086181640625,0.015459040339610784,0.10311776327146642
0,0.0078025245726464,2,0,1,24.696448511454,0,0,0.0,0.0,-5.41351318359375,90.7196044921875,0.022052987479937534,0.10311776327146642
0,0.0149851055718371,1,0,0,-3.201481073562725,0,0,0.0,3.0,-5.41351318359375,90.7305908203125,0.03672959223751721,0.10311776327146642
0,0.0106416363125979,2,0,1,13.760743871548346,0,0,0.0,2.0,-5.41351318359375,90.7635498046875,0.021185315937777956,0.10311776327146642
0,0.0025202323365444,3,1,1,18.651917745516258,0,0,0.0,1.0,-5.41351318359375,90.7855224609375,0.056540080309564617,0.10311776327146642
0,0.0640961209115792,2,0,1,24.776188615931204,0,0,0.0,0.0,-5.41351318359375,90.7965087890625,0.2190470434669297,0.10311776327146642
0,0.0773296051129645,1,0,0,13.137448203992989,0,0,0.0,2.0,-5.41351318359375,90.8074951171875,0.1840894835462084,0.10311776327146642
0,0.0249798256872105,1,0,0,28.345252975072,0,0,0.0,0.0,-5.41351318359375,90.8294677734375,0.03431125403115795,0.10311776327146642
0,0.0096343662928541,2,0,1,14.059560084163358,0,0,0.0,1.0,-5.41351318359375,90.8404541015625,0.03300438951030806,0.10311776327146642
0,0.0891386484086912,1,0,0,16.601203909829355,0,0,0.0,1.0,-5.41351318359375,90.8514404296875,0.0846682381528933,0.10311776327146642
0,0.0787140659983864,3,1,1,13.77818461582946,0,0,0.0,2.0,-5.41351318359375,90.8624267578125,0.058545638108162726,0.10311776327146642
0,0.0093036287212057,1,0,0,11.170086893455158,0,0,0.0,2.0,-5.41351318359375,90.8734130859375,0.015156288669599437,0.10311776327146642
0,0.0073803595597292,3,1,1,19.77047394943787,0,0,0.0,0.0,-5.41351318359375,90.8843994140625,0.04964645413521145,0.10311776327146642
0,0.0098706099070967,1,0,0,4.427161673875768,0,0,0.0,3.0,-5.41351318359375,90.8953857421875,0.015359516074082712,0.10311776327146642
0,0.0380947508965134,3,1,1,7.675975021500081,0,0,0.0,2.0,-5.41351318359375,90.9173583984375,0.026584767474243817,0.10311776327146642
0,0.1043509874386532,2,0,1,13.1379564815339,0,0,0.0,2.0,-5.41351318359375,90.9393310546875,0.1447043666959863,0.10311776327146642
0,0.0009032998982759,3,1,1,13.242242892146471,0,0,0.0,2.0,-5.40802001953125,90.5877685546875,0.023564696235974212,0.09758188076534403
0,0.0124620342846438,1,0,0,15.239913180401173,0,0,0.0,0.0,-5.40802001953125,90.5987548828125,0.021963854618913228,0.09758188076534403
0,0.0313254291766857,2,0,1,17.045459263007857,0,0,0.0,1.0,-5.40802001953125,90.6427001953125,0.05328989781452652,0.09758188076534403
0,0.0735736617247824,3,1,1,26.433083266679915,0,0,0.0,0.0,-5.40802001953125,90.6536865234375,0.10832072885763408,0.09758188076534403
0,0.0334086670471249,1,0,0,27.41759356333964,0,0,0.0,0.0,-5.40802001953125,90.6646728515625,0.09228306311860295,0.09758188076534403
0,0.0759339816366685,3,1,1,20.290262278504656,0,0,0.0,0.0,-5.40802001953125,90.6756591796875,0.09658695576771546,0.09758188076534403
0,0.0344768452400494,1,0,0,10.094868088075676,0,0,0.0,2.0,-5.40802001953125,90.6866455078125,0.05153198428265553,0.09758188076534403
0,0.0188995942686765,3,1,1,8.267343974598834,0,0,0.0,2.0,-5.40802001953125,90.6976318359375,0.0340949661894935,0.09758188076534403
0,0.0028529547653869,1,0,0,13.94277417834783,0,0,0.0,2.0,-5.40802001953125,90.7086181640625,0.017716406250256972,0.10311776327146642
0,0.0002359971465186,3,1,1,16.091882430784896,0,0,0.0,1.0,-5.40802001953125,90.7196044921875,0.047161227242568424,0.10311776327146642
0,0.018841491155715,3,1,1,8.634276447286915,0,0,0.0,2.0,-5.40802001953125,90.7305908203125,0.04033481452001595,0.10311776327146642
0,0.0310672244089177,2,0,1,24.761379619926373,0,0,0.0,0.0,-5.40802001953125,90.7855224609375,0.10465922037464463,0.10311776327146642
0,0.0193213910518489,3,1,1,14.49056474957824,0,0,0.0,1.0,-5.40802001953125,90.7965087890625,0.04111674924519956,0.10311776327146642
0,0.2205765733158165,1,0,1,24.97769502928144,0,0,1.0,0.0,-5.40802001953125,90.8074951171875,0.3575100044614444,0.10311776327146642
0,0.0790359605904772,2,0,1,15.577556506644092,0,0,0.0,1.0,-5.40802001953125,90.8184814453125,0.08895203528717319,0.10311776327146642
0,0.0127643837867669,2,0,1,16.706107803250095,0,0,0.0,1.0,-5.40802001953125,90.8294677734375,0.020473264394906397,0.10311776327146642
0,0.1100937186469649,3,1,1,17.002460101600605,0,0,0.0,1.0,-5.40802001953125,90.8514404296875,0.09224569670871761,0.10311776327146642
0,0.0392264585611094,1,0,0,5.511214422507402,0,0,0.0,3.0,-5.40802001953125,90.8624267578125,0.04576004476039493,0.10311776327146642
0,0.008519356495351,2,0,1,16.214132345485993,0,0,0.0,1.0,-5.40802001953125,90.8734130859375,0.044545665288339545,0.10311776327146642
0,0.0065813522867585,1,0,0,26.679584570371,0,0,0.0,0.0,-5.40802001953125,90.8843994140625,0.018840409277690113,0.10311776327146642
0,1.3729222259441756e-05,3,1,1,17.769475595138587,0,0,0.0,1.0,-5.40802001953125,90.8953857421875,0.016516919780603784,0.10311776327146642
0,0.0341568801493187,1,0,0,4.676950391218972,0,0,0.0,3.0,-5.40802001953125,90.9283447265625,0.053460386576984986,0.10311776327146642
0,0.0016988155268486,2,0,1,18.443853009045725,0,0,0.0,1.0,-5.40252685546875,90.5877685546875,0.01710065429273981,0.09758188076534403
0,0.0254457346714852,2,0,1,20.145781608060624,0,0,0.0,0.0,-5.40252685546875,90.6097412109375,0.06555495613513332,0.09758188076534403
0,0.011307898425588,1,0,0,23.756889967151544,0,0,0.0,0.0,-5.40252685546875,90.6207275390625,0.03980694080539075,0.09758188076534403
0,0.0243690266638168,3,1,1,29.43178803724542,0,0,0.0,0.0,-5.40252685546875,90.6317138671875,0.06288742599403624,0.09758188076534403
0,0.0332647701029937,3,1,1,18.43562191369352,0,0,0.0,1.0,-5.40252685546875,90.6427001953125,0.049354087411965945,0.09758188076534403
0,0.0378224671608451,2,0,1,22.14733984186143,0,0,0.0,0.0,-5.40252685546875,90.6536865234375,0.08145928643814335,0.09758188076534403
0,0.0322491055490283,3,1,1,34.40757527788561,0,0,0.0,0.0,-5.40252685546875,90.6646728515625,0.10690001557322448,0.09758188076534403
0,0.1207021894972487,2,0,1,16.251660157519197,0,0,0.0,1.0,-5.40252685546875,90.6756591796875,0.21760927301389688,0.09758188076534403
0,0.0165892729686371,2,0,1,11.206771339854832,0,0,0.0,2.0,-5.40252685546875,90.6866455078125,0.05266408792773211,0.09758188076534403
0,0.0214943644598039,3,1,1,25.38053634586532,0,0,0.0,0.0,-5.40252685546875,90.7086181640625,0.06617655481760257,0.10311776327146642
0,0.0066036734175364,2,0,1,16.774576798756346,0,0,0.0,1.0,-5.40252685546875,90.7196044921875,0.01593820306947743,0.10311776327146642
0,0.0387115053942447,2,0,1,5.627777006393272,0,0,0.0,3.0,-5.40252685546875,90.7305908203125,0.03448681687929675,0.10311776327146642
0,0.0121045914886123,3,1,1,22.43773777114245,0,0,0.0,0.0,-5.40252685546875,90.7855224609375,0.06848704270760686,0.10311776327146642
0,0.0767498221116265,2,0,1,13.61876381434296,0,0,0.0,2.0,-5.40252685546875,90.8074951171875,0.09844448920496328,0.10311776327146642
0,0.0373980628791777,1,0,0,18.008568596453056,0,0,0.0,1.0,-5.40252685546875,90.8294677734375,0.0859656740554772,0.10311776327146642
0,0.0350334476829627,2,0,1,20.468298448497407,0,0,0.0,0.0,-5.40252685546875,90.8404541015625,0.03401057164272066,0.10311776327146642
0,0.0606419448409315,1,0,0,19.55263542853234,0,0,0.0,0.0,-5.40252685546875,90.8514404296875,0.047930325793354586,0.10311776327146642
0,0.001249008881046,3,1,1,20.92216486027303,0,0,0.0,0.0,-5.40252685546875,90.8734130859375,0.01732200854658942,0.10311776327146642
0,0.0873774290946747,2,0,1,16.85507401499071,0,0,0.0,1.0,-5.40252685546875,90.8953857421875,0.10555731419159785,0.10311776327146642
0,0.010050437901404,1,0,0,26.478893224925063,0,0,0.0,0.0,-5.40252685546875,90.9283447265625,0.058099478536305496,0.10311776327146642
0,0.0369235429511076,2,0,1,12.234549741956556,0,0,0.0,2.0,-5.40252685546875,90.9393310546875,0.028269582977094986,0.10311776327146642
0,0.0103321920968163,2,0,1,16.81078731078643,0,0,0.0,1.0,-5.39703369140625,90.5877685546875,0.010082038604978784,0.09758188076534403
0,0.0115040011214674,3,1,1,7.947022255650017,0,0,0.0,2.0,-5.39703369140625,90.6207275390625,0.049072209076207726,0.09758188076534403
0,0.0561827376706522,1,0,0,20.28121017636245,0,0,0.0,0.0,-5.39703369140625,90.6317138671875,0.05904174171699746,0.09758188076534403
0,0.0614068757172251,1,0,0,13.254865173530051,0,0,0.0,2.0,-5.39703369140625,90.6427001953125,0.09567440722384718,0.09758188076534403
0,0.0683897778865558,2,0,1,22.34348806020275,0,0,0.0,0.0,-5.39703369140625,90.6536865234375,0.07579883500201379,0.09758188076534403
0,0.0728134376086571,1,0,0,18.93175051979006,0,0,0.0,1.0,-5.39703369140625,90.6646728515625,0.14252453573266252,0.09758188076534403
0,0.035128713388216,2,0,1,18.48355770572435,0,0,0.0,1.0,-5.39703369140625,90.6756591796875,0.09787469861766931,0.09758188076534403
0,0.0303092760974907,2,0,1,10.919863631004343,0,0,0.0,2.0,-5.39703369140625,90.6866455078125,0.10499941223021378,0.09758188076534403
0,0.0213925996399892,1,0,0,23.121443900294345,0,0,0.0,0.0,-5.39703369140625,90.7086181640625,0.07031339393885395,0.10311776327146642
0,0.0040666248609461,3,1,1,17.763753413195232,0,0,0.0,1.0,-5.39703369140625,90.7196044921875,0.011528562901777995,0.10311776327146642
0,0.0178557621874833,3,1,1,22.663229023834376,0,0,0.0,0.0,-5.39703369140625,90.7305908203125,0.04625509682411098,0.10311776327146642
0,0.0155110583037871,1,0,0,20.944067839928103,0,0,0.0,0.0,-5.39703369140625,90.7855224609375,0.03696306049519808,0.10311776327146642
0,0.0849811991276216,1,0,0,19.451963772622825,0,0,0.0,0.0,-5.39703369140625,90.7965087890625,0.06915529722370456,0.10311776327146642
0,0.0395024959580542,3,1,1,15.719860284720513,0,0,0.0,1.0,-5.39703369140625,90.8074951171875,0.028941987543458943,0.10311776327146642
0,0.0124713462292787,1,0,0,14.296623466512887,0,0,0.0,1.0,-5.39703369140625,90.8184814453125,0.02054432147318553,0.10311776327146642
0,0.0282428632681169,1,0,0,13.977936160694954,0,0,0.0,2.0,-5.39703369140625,90.8294677734375,0.043227661208830086,0.10311776327146642
0,0.0023061595525716,3,1,1,23.46684106010209,0,0,0.0,0.0,-5.39703369140625,90.8404541015625,0.03396673458542901,0.10311776327146642
0,0.0729675217184079,2,0,1,16.659267402472004,0,0,0.0,1.0,-5.39703369140625,90.8734130859375,0.06730211174803352,0.10311776327146642
0,0.0134426283068838,3,1,1,18.12886485665768,0,0,0.0,1.0,-5.39703369140625,90.8843994140625,0.029090140543025764,0.10311776327146642
0,0.0539867512985063,1,0,0,18.3061166445709,0,0,0.0,1.0,-5.39703369140625,90.8953857421875,0.04761359120389418,0.10311776327146642
0,0.0112945589656237,1,0,0,13.589896043977104,0,0,0.0,1.0,-5.39703369140625,90.9063720703125,0.007149849806744567,0.10311776327146642
0,0.0241868699745759,3,1,1,17.985628682858938,0,0,0.0,1.0,-5.39703369140625,90.9173583984375,0.021536572513115252,0.10311776327146642
0,0.0069606754411182,3,1,1,22.21630406616221,0,0,0.0,0.0,-5.39154052734375,90.5877685546875,0.05929943118022636,0.09758188076534403
0,0.0095581320625894,3,1,1,16.255609581754,0,0,0.0,1.0,-5.39154052734375,90.6097412109375,0.03170745622243816,0.09758188076534403
0,0.027035897063655,1,0,0,5.792314373629509,0,0,0.0,3.0,-5.39154052734375,90.6317138671875,0.049426127647443925,0.09758188076534403
0,0.0407761089757612,2,0,1,15.498359865475765,0,0,0.0,1.0,-5.39154052734375,90.6427001953125,0.10328630219859142,0.09758188076534403
0,0.1996745256928732,3,1,1,6.186266453357494,0,0,0.0,3.0,-5.39154052734375,90.6536865234375,0.3637796169807078,0.09758188076534403
0,0.0538378671884831,3,1,1,19.80653413673142,0,0,0.0,0.0,-5.39154052734375,90.6646728515625,0.07775560049919604,0.09758188076534403
0,0.0542937711681494,3,1,1,15.283209321203312,0,0,0.0,1.0,-5.39154052734375,90.6756591796875,0.08684261850617711,0.09758188076534403
0,0.0234481800335407,1,0,0,15.429142468665043,0,0,0.0,1.0,-5.39154052734375,90.6866455078125,0.05039521675019245,0.09758188076534403
0,0.0354435097946812,2,0,1,25.19935604436577,0,0,0.0,0.0,-5.39154052734375,90.6976318359375,0.06091233698784969,0.09758188076534403
0,0.0332214971139807,2,0,1,14.950952418493904,0,0,0.0,1.0,-5.39154052734375,90.7086181640625,0.05628951929125045,0.10311776327146642
0,0.0345015808385375,2,0,1,18.819223255588835,0,0,0.0,1.0,-5.39154052734375,90.7196044921875,0.06790513187667906,0.10311776327146642
0,0.0052123282001123,3,1,1,19.247274402898853,0,0,0.0,0.0,-5.39154052734375,90.7305908203125,0.04594924432060873,0.10311776327146642
0,0.1108605064609694,1,0,0,29.4683723186826,0,0,0.0,0.0,-5.39154052734375,90.8294677734375,0.18647259885032347,0.10311776327146642
0,0.0576421683418079,1,0,0,7.303705430534807,0,0,0.0,2.0,-5.39154052734375,90.8404541015625,0.05570510762390148,0.10311776327146642
0,0.0390109339231777,2,0,1,9.994762156599776,0,0,0.0,2.0,-5.39154052734375,90.8514404296875,0.06613462306238269,0.10311776327146642
0,0.0083620841334738,3,1,1,26.29580093959528,0,0,0.0,0.0,-5.39154052734375,90.8624267578125,0.0493721753856974,0.10311776327146642
0,0.0248749649728928,3,1,1,30.38585082295308,0,0,0.0,0.0,-5.39154052734375,90.8734130859375,0.064442071027715,0.10311776327146642
0,0.0046374248026519,3,1,1,24.97075288619405,0,0,0.0,0.0,-5.39154052734375,90.8843994140625,0.018117211187749883,0.10311776327146642
0,0.0056348943959223,1,0,0,17.858140438152898,0,0,0.0,1.0,-5.38604736328125,90.5877685546875,0.019983219483951313,0.09758188076534403
0,0.0219254386975729,2,0,1,3.027670517677711,0,0,0.0,3.0,-5.38604736328125,90.5987548828125,0.03246493192952581,0.09758188076534403
0,0.0450463909602604,1,0,0,14.49465898450138,0,0,0.0,1.0,-5.38604736328125,90.6097412109375,0.1984697615643556,0.09758188076534403
0,0.0065486090250102,3,1,1,12.13158667709074,0,0,0.0,2.0,-5.38604736328125,90.6207275390625,0.054624938378803126,0.09758188076534403
0,0.0143576397958104,3,1,1,10.718778185014884,0,0,0.0,2.0,-5.38604736328125,90.6317138671875,0.03902612615359644,0.09758188076534403
0,0.0380418347854909,2,0,1,6.084655815139643,0,0,0.0,3.0,-5.38604736328125,90.6427001953125,0.08377015404683705,0.09758188076534403
0,0.2043134809071557,2,0,1,4.929041361179925,0,0,0.0,3.0,-5.38604736328125,90.6536865234375,0.5007011281526652,0.09758188076534403
0,0.0055879755168558,1,0,0,9.512780847074763,0,0,0.0,2.0,-5.38604736328125,90.6646728515625,0.06920241397782961,0.09758188076534403
0,0.0702080745869524,2,0,1,9.853912279730231,0,0,0.0,2.0,-5.38604736328125,90.6866455078125,0.08611772526407364,0.09758188076534403
0,0.0176179045458249,3,1,1,9.177752285429984,0,0,0.0,2.0,-5.38604736328125,90.6976318359375,0.04817618772295718,0.09758188076534403
0,0.1365245793782895,1,0,0,7.019048232761621,0,0,0.0,2.0,-5.38604736328125,90.7086181640625,0.16514241381843917,0.10311776327146642
0,0.0409180199996247,1,0,0,16.410456828524374,0,0,0.0,0.0,-5.38604736328125,90.7196044921875,0.1876385355509504,0.10311776327146642
0,0.0076442704823248,3,1,1,3.103075063374513,0,0,0.0,3.0,-5.38604736328125,90.7305908203125,0.05493361223645964,0.10311776327146642
0,0.0092905561455269,1,0,0,17.32809214670426,0,0,0.0,1.0,-5.38604736328125,90.7855224609375,0.041974172858869035,0.10311776327146642
0,0.0302516091013324,1,0,0,6.0913523475482005,0,0,0.0,3.0,-5.38604736328125,90.8294677734375,0.08173998022975115,0.10311776327146642
0,0.1268547183684049,2,0,1,29.09591424425901,0,0,0.0,0.0,-5.38604736328125,90.8404541015625,0.12198646483545367,0.10311776327146642
0,0.015076729226163,2,0,1,18.107477146225875,0,0,0.0,1.0,-5.38604736328125,90.8514404296875,0.03591246949110456,0.10311776327146642
