day,demand,NumberofLanes,LargeVehicles,Landmarks,Temperature,hour,minute,road_type_ord,weather_severity,latitude,longitude,geohash_target_enc,geohash_prefix_enc,hour_sin,hour_cos,is_peak_hour,is_business_hour,is_night,hour_squared,road_capacity,road_combo,hour_x_roadtype,geo_hour_sin,road_x_weather,geo_x_roadtype,geo_x_weather,lanes_x_weather,geo_x_peak,temp_x_weather
0,0.0329734774128934,3,1,1,17.745036556781237,0,0,0.0,1.0,-5.45196533203125,90.8734130859375,0.0590095217121149,0.0562773850503793,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0590095217121149,3.0,0.0,17.745036556781237
0,0.0094805280613094,1,0,0,5.375956134252942,0,0,0.0,3.0,-5.44647216796875,90.6646728515625,0.0317997982598964,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0953993947796892,3.0,0.0,16.127868402758825
0,0.0490435101474348,2,0,1,26.037601246494845,0,0,0.0,0.0,-5.44647216796875,90.6756591796875,0.2383782068931899,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0057459436413194,3,1,1,12.13038258301014,0,0,0.0,2.0,-5.44647216796875,90.7086181640625,0.3129701445658583,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.6259402891317166,6.0,0.0,24.26076516602028
0,0.1081009353894617,1,0,0,29.27851234778877,0,0,0.0,0.0,-5.44647216796875,90.7415771484375,0.2958230511077908,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0128762581568748,3,1,1,13.919406119242153,0,0,0.0,2.0,-5.44647216796875,90.8294677734375,0.0531676808689795,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.106335361737959,6.0,0.0,27.838812238484305
0,0.0466793974170952,2,0,1,13.87855299119968,0,0,0.0,2.0,-5.44647216796875,90.8404541015625,0.2771579974635221,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.5543159949270442,4.0,0.0,27.75710598239936
0,0.0051142529898034,1,0,0,23.845024707393268,0,0,0.0,0.0,-5.44647216796875,90.8514404296875,0.0480685465304797,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0181345060438591,1,0,0,19.78228985184643,0,0,0.0,0.0,-5.44647216796875,90.8624267578125,0.0453033228206011,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0155656372402501,2,0,1,11.524956944937433,0,0,0.0,2.0,-5.44647216796875,90.8734130859375,0.0307581304301098,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0615162608602196,4.0,0.0,23.049913889874865
0,0.1038037660951269,1,0,0,16.05328173833321,0,0,0.0,0.0,-5.44097900390625,90.7415771484375,0.2237342375647379,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0052784302674281,2,0,1,20.40724561816188,0,0,0.0,0.0,-5.44097900390625,90.8184814453125,0.0282415702006927,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0079516958584448,2,0,1,14.388959254855962,0,0,0.0,1.0,-5.44097900390625,90.8294677734375,0.0506234035200899,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0506234035200899,2.0,0.0,14.388959254855962
0,0.0204638018861602,1,0,0,14.64553944209739,0,0,0.0,1.0,-5.44097900390625,90.8404541015625,0.0552648583290465,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552648583290465,1.0,0.0,14.64553944209739
0,0.0075813562323335,1,0,0,10.138902302145713,0,0,0.0,2.0,-5.44097900390625,90.8624267578125,0.0287216121611238,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0574432243222476,2.0,0.0,20.277804604291426
0,0.0114616587846068,2,0,1,6.618796508944126,0,0,0.0,3.0,-5.44097900390625,90.8734130859375,0.0360080961845657,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1080242885536971,6.0,0.0,19.856389526832377
0,0.0369505530202992,1,0,0,6.290247289533616,0,0,0.0,3.0,-5.43548583984375,90.6756591796875,0.0533932415186323,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1601797245558969,3.0,0.0,18.870741868600845
0,0.0010644082621131,3,1,1,3.8058478822176,0,0,0.0,3.0,-5.43548583984375,90.6976318359375,0.0553127760976086,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.16593832829282582,9.0,0.0,11.417543646652799
0,0.0075865943255815,3,1,1,23.189392783980697,0,0,0.0,0.0,-5.43548583984375,90.7965087890625,0.0356942666698109,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0443056089219072,3,1,1,19.18762610115424,0,0,0.0,0.0,-5.42999267578125,90.6756591796875,0.2850682825237819,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0602099948825779,1,0,0,24.07865571376893,0,0,0.0,0.0,-5.42999267578125,90.6866455078125,0.0957962413005297,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0098409057395842,3,1,1,22.78211209217337,0,0,0.0,0.0,-5.42999267578125,90.7196044921875,0.2565969686654472,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0956787131079451,3,1,1,16.77558361355027,0,0,0.0,1.0,-5.42999267578125,90.7305908203125,0.2716063708360334,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.2716063708360334,3.0,0.0,16.77558361355027
0,0.0377529692891855,2,0,1,24.6618428435877,0,0,0.0,0.0,-5.42999267578125,90.7965087890625,0.0649907154808857,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0058714727900774,2,0,1,22.19329466143129,0,0,0.0,0.0,-5.42999267578125,90.8514404296875,0.0215022821603752,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0242471248985706,1,0,0,17.331039338762622,0,0,0.0,1.0,-5.42999267578125,90.8843994140625,0.0328624244045562,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0328624244045562,1.0,0.0,17.331039338762622
0,0.0091907417353093,2,0,1,14.16741045432556,0,0,0.0,1.0,-5.42449951171875,90.6866455078125,0.0634230525260188,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0634230525260188,2.0,0.0,14.16741045432556
0,0.0032289522141094,1,0,0,9.49519857624944,0,0,0.0,2.0,-5.42449951171875,90.8074951171875,0.0406583886982395,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.081316777396479,2.0,0.0,18.99039715249888
0,0.0050898738793403,2,0,1,15.899204844631244,0,0,0.0,1.0,-5.42449951171875,90.8294677734375,0.0087080281608984,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0087080281608984,2.0,0.0,15.899204844631244
0,0.0489337124363825,2,0,1,15.53374657832914,0,0,0.0,1.0,-5.42449951171875,90.8514404296875,0.0270776204723489,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0270776204723489,2.0,0.0,15.53374657832914
0,0.006016012501686,3,1,1,8.560095137613802,0,0,0.0,2.0,-5.42449951171875,90.8624267578125,0.0231929545845303,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0463859091690606,6.0,0.0,17.120190275227603
0,0.0242406169720421,3,1,1,12.915038566095143,0,0,0.0,2.0,-5.42449951171875,90.8843994140625,0.1587463727123069,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.3174927454246138,6.0,0.0,25.830077132190286
0,0.050291695756294,2,0,1,7.001167553544823,0,0,0.0,2.0,-5.42449951171875,90.9063720703125,0.0390934493470241,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0781868986940482,4.0,0.0,14.002335107089646
0,0.0216871474754915,3,1,1,7.43322417938726,0,0,0.0,2.0,-5.42449951171875,90.9393310546875,0.0094960506743496,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0189921013486992,6.0,0.0,14.86644835877452
0,0.0271842884360591,1,0,0,18.352740190042493,0,0,0.0,1.0,-5.41900634765625,90.7196044921875,0.1339734753636672,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1339734753636672,1.0,0.0,18.352740190042493
0,0.271214984125993,1,0,1,13.217287468487726,0,0,1.0,2.0,-5.41900634765625,90.7305908203125,0.3359255049095626,0.1031177632714664,0.0,1.0,0,0,1,0,1.0,1.0,0.0,0.0,2.0,0.3359255049095626,0.6718510098191252,2.0,0.0,26.43457493697545
0,0.04153877642129,1,0,0,20.88038261796644,0,0,0.0,0.0,-5.41900634765625,90.7745361328125,0.0778380191791584,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0125820485726579,1,0,0,25.895786352847463,0,0,0.0,0.0,-5.41900634765625,90.7965087890625,0.0207014148461677,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0196171918846455,2,0,1,13.184334181172016,0,0,0.0,2.0,-5.41900634765625,90.8404541015625,0.0169631950258694,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0339263900517388,4.0,0.0,26.36866836234403
0,0.0204823479473542,2,0,1,26.09274752228545,0,0,0.0,0.0,-5.41900634765625,90.8514404296875,0.0253849580847395,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0279674813815603,2,0,1,0.4993619896977446,0,0,0.0,3.0,-5.41900634765625,90.8734130859375,0.0946399847930718,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2839199543792154,6.0,0.0,1.4980859690932338
0,0.1101754817771966,1,0,0,16.200877676092066,0,0,0.0,0.0,-5.41900634765625,90.8843994140625,0.1305703501729747,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0564348471684091,3,1,1,18.67837688631393,0,0,0.0,1.0,-5.41900634765625,90.8953857421875,0.0836059434980989,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0836059434980989,3.0,0.0,18.67837688631393
0,0.0624166733508955,2,0,1,9.140847501327311,0,0,0.0,2.0,-5.41900634765625,90.9063720703125,0.087257473727299,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.174514947454598,4.0,0.0,18.281695002654622
0,0.1186887296030999,1,0,0,12.411278993797817,0,0,0.0,2.0,-5.41900634765625,90.9173583984375,0.0530329491075213,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.1060658982150426,2.0,0.0,24.822557987595633
0,0.0038551576970718,1,0,0,13.902481322282863,0,0,0.0,2.0,-5.41900634765625,90.9613037109375,0.0325536173033909,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0651072346067818,2.0,0.0,27.804962644565727
0,0.0078582615121868,3,1,1,12.241209279170029,0,0,0.0,2.0,-5.41351318359375,90.5877685546875,0.0274454722952935,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.054890944590587,6.0,0.0,24.482418558340058
0,0.0244578324092644,2,0,1,26.74268962344645,0,0,0.0,0.0,-5.41351318359375,90.5987548828125,0.0265239741681603,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0240074679481412,3,1,1,28.190773329564163,0,0,0.0,0.0,-5.41351318359375,90.6097412109375,0.0308658520913558,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.012561494937501,1,0,0,16.274542078824833,0,0,0.0,1.0,-5.41351318359375,90.6317138671875,0.0782605817267636,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0782605817267636,1.0,0.0,16.274542078824833
0,0.0067441414144705,2,0,1,3.7355808295990016,0,0,0.0,3.0,-5.41351318359375,90.6427001953125,0.0483257474773404,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.1449772424320212,6.0,0.0,11.206742488797005
0,0.0217606352242184,1,0,0,17.070180941097277,0,0,0.0,1.0,-5.41351318359375,90.6536865234375,0.0759126585010969,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0759126585010969,1.0,0.0,17.070180941097277
0,0.0101306990881377,2,0,1,22.967083156816344,0,0,0.0,0.0,-5.41351318359375,90.6756591796875,0.0317430146781244,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0105134664743811,3,1,1,15.33358063881723,0,0,0.0,1.0,-5.41351318359375,90.6866455078125,0.0247506862149935,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0247506862149935,3.0,0.0,15.33358063881723
0,0.0146997015596842,2,0,1,12.834082295529926,0,0,0.0,2.0,-5.41351318359375,90.6976318359375,0.0169348944912209,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0338697889824418,4.0,0.0,25.668164591059853
0,0.0078983055805692,3,1,1,12.518268908591995,0,0,0.0,2.0,-5.41351318359375,90.7086181640625,0.0154590403396107,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0309180806792214,6.0,0.0,25.03653781718399
0,0.0078025245726464,2,0,1,24.696448511454,0,0,0.0,0.0,-5.41351318359375,90.7196044921875,0.0220529874799375,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0149851055718371,1,0,0,-3.201481073562725,0,0,0.0,3.0,-5.41351318359375,90.7305908203125,0.0367295922375172,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.11018877671255159,3.0,0.0,-9.604443220688175
0,0.0106416363125979,2,0,1,13.760743871548346,0,0,0.0,2.0,-5.41351318359375,90.7635498046875,0.0211853159377779,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0423706318755558,4.0,0.0,27.521487743096692
0,0.0025202323365444,3,1,1,18.651917745516258,0,0,0.0,1.0,-5.41351318359375,90.7855224609375,0.0565400803095646,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0565400803095646,3.0,0.0,18.651917745516258
0,0.0640961209115792,2,0,1,24.776188615931204,0,0,0.0,0.0,-5.41351318359375,90.7965087890625,0.2190470434669297,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0773296051129645,1,0,0,13.137448203992989,0,0,0.0,2.0,-5.41351318359375,90.8074951171875,0.1840894835462084,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.3681789670924168,2.0,0.0,26.274896407985977
0,0.0249798256872105,1,0,0,28.345252975072,0,0,0.0,0.0,-5.41351318359375,90.8294677734375,0.0343112540311579,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0096343662928541,2,0,1,14.059560084163358,0,0,0.0,1.0,-5.41351318359375,90.8404541015625,0.033004389510308,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.033004389510308,2.0,0.0,14.059560084163358
0,0.0891386484086912,1,0,0,16.601203909829355,0,0,0.0,1.0,-5.41351318359375,90.8514404296875,0.0846682381528933,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0846682381528933,1.0,0.0,16.601203909829355
0,0.0787140659983864,3,1,1,13.77818461582946,0,0,0.0,2.0,-5.41351318359375,90.8624267578125,0.0585456381081627,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.1170912762163254,6.0,0.0,27.55636923165892
0,0.0093036287212057,1,0,0,11.170086893455158,0,0,0.0,2.0,-5.41351318359375,90.8734130859375,0.0151562886695994,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0303125773391988,2.0,0.0,22.340173786910317
0,0.0073803595597292,3,1,1,19.77047394943787,0,0,0.0,0.0,-5.41351318359375,90.8843994140625,0.0496464541352114,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0098706099070967,1,0,0,4.427161673875768,0,0,0.0,3.0,-5.41351318359375,90.8953857421875,0.0153595160740827,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0460785482222481,3.0,0.0,13.281485021627304
0,0.0380947508965134,3,1,1,7.675975021500081,0,0,0.0,2.0,-5.41351318359375,90.9173583984375,0.0265847674742438,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0531695349484876,6.0,0.0,15.351950043000162
0,0.1043509874386532,2,0,1,13.1379564815339,0,0,0.0,2.0,-5.41351318359375,90.9393310546875,0.1447043666959863,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.2894087333919726,4.0,0.0,26.2759129630678
0,0.0009032998982759,3,1,1,13.242242892146471,0,0,0.0,2.0,-5.40802001953125,90.5877685546875,0.0235646962359742,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0471293924719484,6.0,0.0,26.484485784292943
0,0.0124620342846438,1,0,0,15.239913180401173,0,0,0.0,0.0,-5.40802001953125,90.5987548828125,0.0219638546189132,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0313254291766857,2,0,1,17.045459263007857,0,0,0.0,1.0,-5.40802001953125,90.6427001953125,0.0532898978145265,0.097581880765344,0.0,1.0,0,0,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0532898978145265,2.0,0.0,17.045459263007857
0,0.0735736617247824,3,1,1,26.433083266679915,0,0,0.0,0.0,-5.40802001953125,90.6536865234375,0.108320728857634,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0334086670471249,1,0,0,27.41759356333964,0,0,0.0,0.0,-5.40802001953125,90.6646728515625,0.0922830631186029,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0759339816366685,3,1,1,20.290262278504656,0,0,0.0,0.0,-5.40802001953125,90.6756591796875,0.0965869557677154,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0,0.0344768452400494,1,0,0,10.094868088075676,0,0,0.0,2.0,-5.40802001953125,90.6866455078125,0.0515319842826555,0.097581880765344,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.103063968565311,2.0,0.0,20.189736176151353
0,0.0188995942686765,3,1,1,8.267343974598834,0,0,0.0,2.0,-5.40802001953125,90.6976318359375,0.0340949661894935,0.097581880765344,0.0,1.0,0,0,1,0,0.0,2.0,0.0,0.0,0.0,0.0,0.068189932378987,6.0,0.0,16.534687949197668
0,0.0028529547653869,1,0,0,13.94277417834783,0,0,0.0,2.0,-5.40802001953125,90.7086181640625,0.0177164062502569,0.1031177632714664,0.0,1.0,0,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0354328125005138,2.0,0.0,27.88554835669566
