day,demand,NumberofLanes,LargeVehicles,Landmarks,Temperature,hour,minute,road_type_ord,weather_severity,latitude,longitude,geohash_target_enc,geohash_prefix_enc,hour_sin,hour_cos,is_peak_hour,is_business_hour,is_night,hour_squared
0,0.0032837687608653,3,1,1,24.318534306717417,0,0,0.0,0.0,-5.45196533203125,90.7525634765625,0.1437849301076662,0.0562773850503793,0.0,1.0,0,0,1,0
0,0.0012974151672281,2,0,1,-0.2484591287999116,0,0,0.0,3.0,-5.45196533203125,90.8294677734375,0.0076291222887808,0.0562773850503793,0.0,1.0,0,0,1,0
0,0.0032755369177799,2,0,1,7.382247826396348,0,0,0.0,2.0,-5.45196533203125,90.8404541015625,0.0201348078221689,0.0562773850503793,0.0,1.0,0,0,1,0
0,0.0439728849401332,2,0,1,16.500897559653527,0,0,0.0,1.0,-5.45196533203125,90.8514404296875,0.0503872172241298,0.0562773850503793,0.0,1.0,0,0,1,0
0,0.0329734774128934,3,1,1,17.745036556781237,0,0,0.0,1.0,-5.45196533203125,90.8734130859375,0.0590095217121149,0.0562773850503793,0.0,1.0,0,0,1,0
0,0.0094805280613094,1,0,0,5.375956134252942,0,0,0.0,3.0,-5.44647216796875,90.6646728515625,0.0317997982598964,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0490435101474348,2,0,1,26.037601246494845,0,0,0.0,0.0,-5.44647216796875,90.6756591796875,0.2383782068931899,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0057459436413194,3,1,1,12.13038258301014,0,0,0.0,2.0,-5.44647216796875,90.7086181640625,0.3129701445658583,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1081009353894617,1,0,0,29.27851234778877,0,0,0.0,0.0,-5.44647216796875,90.7415771484375,0.2958230511077908,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0128762581568748,3,1,1,13.919406119242153,0,0,0.0,2.0,-5.44647216796875,90.8294677734375,0.0531676808689795,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0466793974170952,2,0,1,13.87855299119968,0,0,0.0,2.0,-5.44647216796875,90.8404541015625,0.2771579974635221,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0051142529898034,1,0,0,23.845024707393268,0,0,0.0,0.0,-5.44647216796875,90.8514404296875,0.0480685465304797,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0181345060438591,1,0,0,19.78228985184643,0,0,0.0,0.0,-5.44647216796875,90.8624267578125,0.0453033228206011,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0155656372402501,2,0,1,11.524956944937433,0,0,0.0,2.0,-5.44647216796875,90.8734130859375,0.0307581304301098,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1038037660951269,1,0,0,16.05328173833321,0,0,0.0,0.0,-5.44097900390625,90.7415771484375,0.2237342375647379,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0052784302674281,2,0,1,20.40724561816188,0,0,0.0,0.0,-5.44097900390625,90.8184814453125,0.0282415702006927,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0079516958584448,2,0,1,14.388959254855962,0,0,0.0,1.0,-5.44097900390625,90.8294677734375,0.0506234035200899,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0204638018861602,1,0,0,14.64553944209739,0,0,0.0,1.0,-5.44097900390625,90.8404541015625,0.0552648583290465,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0075813562323335,1,0,0,10.138902302145713,0,0,0.0,2.0,-5.44097900390625,90.8624267578125,0.0287216121611238,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0114616587846068,2,0,1,6.618796508944126,0,0,0.0,3.0,-5.44097900390625,90.8734130859375,0.0360080961845657,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0369505530202992,1,0,0,6.290247289533616,0,0,0.0,3.0,-5.43548583984375,90.6756591796875,0.0533932415186323,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0010644082621131,3,1,1,3.8058478822176,0,0,0.0,3.0,-5.43548583984375,90.6976318359375,0.0553127760976086,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0075865943255815,3,1,1,23.189392783980697,0,0,0.0,0.0,-5.43548583984375,90.7965087890625,0.0356942666698109,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0443056089219072,3,1,1,19.18762610115424,0,0,0.0,0.0,-5.42999267578125,90.6756591796875,0.2850682825237819,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0602099948825779,1,0,0,24.07865571376893,0,0,0.0,0.0,-5.42999267578125,90.6866455078125,0.0957962413005297,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0098409057395842,3,1,1,22.78211209217337,0,0,0.0,0.0,-5.42999267578125,90.7196044921875,0.2565969686654472,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0956787131079451,3,1,1,16.77558361355027,0,0,0.0,1.0,-5.42999267578125,90.7305908203125,0.2716063708360334,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0377529692891855,2,0,1,24.6618428435877,0,0,0.0,0.0,-5.42999267578125,90.7965087890625,0.0649907154808857,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0058714727900774,2,0,1,22.19329466143129,0,0,0.0,0.0,-5.42999267578125,90.8514404296875,0.0215022821603752,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0242471248985706,1,0,0,17.331039338762622,0,0,0.0,1.0,-5.42999267578125,90.8843994140625,0.0328624244045562,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0091907417353093,2,0,1,14.16741045432556,0,0,0.0,1.0,-5.42449951171875,90.6866455078125,0.0634230525260188,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0032289522141094,1,0,0,9.49519857624944,0,0,0.0,2.0,-5.42449951171875,90.8074951171875,0.0406583886982395,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0050898738793403,2,0,1,15.899204844631244,0,0,0.0,1.0,-5.42449951171875,90.8294677734375,0.0087080281608984,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0489337124363825,2,0,1,15.53374657832914,0,0,0.0,1.0,-5.42449951171875,90.8514404296875,0.0270776204723489,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.006016012501686,3,1,1,8.560095137613802,0,0,0.0,2.0,-5.42449951171875,90.8624267578125,0.0231929545845303,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0242406169720421,3,1,1,12.915038566095143,0,0,0.0,2.0,-5.42449951171875,90.8843994140625,0.1587463727123069,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.050291695756294,2,0,1,7.001167553544823,0,0,0.0,2.0,-5.42449951171875,90.9063720703125,0.0390934493470241,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0216871474754915,3,1,1,7.43322417938726,0,0,0.0,2.0,-5.42449951171875,90.9393310546875,0.0094960506743496,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0271842884360591,1,0,0,18.352740190042493,0,0,0.0,1.0,-5.41900634765625,90.7196044921875,0.1339734753636672,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.271214984125993,1,0,1,13.217287468487726,0,0,1.0,2.0,-5.41900634765625,90.7305908203125,0.3359255049095626,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.04153877642129,1,0,0,20.88038261796644,0,0,0.0,0.0,-5.41900634765625,90.7745361328125,0.0778380191791584,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0125820485726579,1,0,0,25.895786352847463,0,0,0.0,0.0,-5.41900634765625,90.7965087890625,0.0207014148461677,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0196171918846455,2,0,1,13.184334181172016,0,0,0.0,2.0,-5.41900634765625,90.8404541015625,0.0169631950258694,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0204823479473542,2,0,1,26.09274752228545,0,0,0.0,0.0,-5.41900634765625,90.8514404296875,0.0253849580847395,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0279674813815603,2,0,1,0.4993619896977446,0,0,0.0,3.0,-5.41900634765625,90.8734130859375,0.0946399847930718,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1101754817771966,1,0,0,16.200877676092066,0,0,0.0,0.0,-5.41900634765625,90.8843994140625,0.1305703501729747,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0564348471684091,3,1,1,18.67837688631393,0,0,0.0,1.0,-5.41900634765625,90.8953857421875,0.0836059434980989,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0624166733508955,2,0,1,9.140847501327311,0,0,0.0,2.0,-5.41900634765625,90.9063720703125,0.087257473727299,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1186887296030999,1,0,0,12.411278993797817,0,0,0.0,2.0,-5.41900634765625,90.9173583984375,0.0530329491075213,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0038551576970718,1,0,0,13.902481322282863,0,0,0.0,2.0,-5.41900634765625,90.9613037109375,0.0325536173033909,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0078582615121868,3,1,1,12.241209279170029,0,0,0.0,2.0,-5.41351318359375,90.5877685546875,0.0274454722952935,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0244578324092644,2,0,1,26.74268962344645,0,0,0.0,0.0,-5.41351318359375,90.5987548828125,0.0265239741681603,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0240074679481412,3,1,1,28.190773329564163,0,0,0.0,0.0,-5.41351318359375,90.6097412109375,0.0308658520913558,0.097581880765344,0.0,1.0,0,0,1,0
0,0.012561494937501,1,0,0,16.274542078824833,0,0,0.0,1.0,-5.41351318359375,90.6317138671875,0.0782605817267636,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0067441414144705,2,0,1,3.7355808295990016,0,0,0.0,3.0,-5.41351318359375,90.6427001953125,0.0483257474773404,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0217606352242184,1,0,0,17.070180941097277,0,0,0.0,1.0,-5.41351318359375,90.6536865234375,0.0759126585010969,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0101306990881377,2,0,1,22.967083156816344,0,0,0.0,0.0,-5.41351318359375,90.6756591796875,0.0317430146781244,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0105134664743811,3,1,1,15.33358063881723,0,0,0.0,1.0,-5.41351318359375,90.6866455078125,0.0247506862149935,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0146997015596842,2,0,1,12.834082295529926,0,0,0.0,2.0,-5.41351318359375,90.6976318359375,0.0169348944912209,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0078983055805692,3,1,1,12.518268908591995,0,0,0.0,2.0,-5.41351318359375,90.7086181640625,0.0154590403396107,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0078025245726464,2,0,1,24.696448511454,0,0,0.0,0.0,-5.41351318359375,90.7196044921875,0.0220529874799375,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0149851055718371,1,0,0,-3.201481073562725,0,0,0.0,3.0,-5.41351318359375,90.7305908203125,0.0367295922375172,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0106416363125979,2,0,1,13.760743871548346,0,0,0.0,2.0,-5.41351318359375,90.7635498046875,0.0211853159377779,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0025202323365444,3,1,1,18.651917745516258,0,0,0.0,1.0,-5.41351318359375,90.7855224609375,0.0565400803095646,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0640961209115792,2,0,1,24.776188615931204,0,0,0.0,0.0,-5.41351318359375,90.7965087890625,0.2190470434669297,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0773296051129645,1,0,0,13.137448203992989,0,0,0.0,2.0,-5.41351318359375,90.8074951171875,0.1840894835462084,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0249798256872105,1,0,0,28.345252975072,0,0,0.0,0.0,-5.41351318359375,90.8294677734375,0.0343112540311579,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0096343662928541,2,0,1,14.059560084163358,0,0,0.0,1.0,-5.41351318359375,90.8404541015625,0.033004389510308,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0891386484086912,1,0,0,16.601203909829355,0,0,0.0,1.0,-5.41351318359375,90.8514404296875,0.0846682381528933,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0787140659983864,3,1,1,13.77818461582946,0,0,0.0,2.0,-5.41351318359375,90.8624267578125,0.0585456381081627,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0093036287212057,1,0,0,11.170086893455158,0,0,0.0,2.0,-5.41351318359375,90.8734130859375,0.0151562886695994,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0073803595597292,3,1,1,19.77047394943787,0,0,0.0,0.0,-5.41351318359375,90.8843994140625,0.0496464541352114,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0098706099070967,1,0,0,4.427161673875768,0,0,0.0,3.0,-5.41351318359375,90.8953857421875,0.0153595160740827,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0380947508965134,3,1,1,7.675975021500081,0,0,0.0,2.0,-5.41351318359375,90.9173583984375,0.0265847674742438,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1043509874386532,2,0,1,13.1379564815339,0,0,0.0,2.0,-5.41351318359375,90.9393310546875,0.1447043666959863,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0009032998982759,3,1,1,13.242242892146471,0,0,0.0,2.0,-5.40802001953125,90.5877685546875,0.0235646962359742,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0124620342846438,1,0,0,15.239913180401173,0,0,0.0,0.0,-5.40802001953125,90.5987548828125,0.0219638546189132,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0313254291766857,2,0,1,17.045459263007857,0,0,0.0,1.0,-5.40802001953125,90.6427001953125,0.0532898978145265,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0735736617247824,3,1,1,26.433083266679915,0,0,0.0,0.0,-5.40802001953125,90.6536865234375,0.108320728857634,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0334086670471249,1,0,0,27.41759356333964,0,0,0.0,0.0,-5.40802001953125,90.6646728515625,0.0922830631186029,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0759339816366685,3,1,1,20.290262278504656,0,0,0.0,0.0,-5.40802001953125,90.6756591796875,0.0965869557677154,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0344768452400494,1,0,0,10.094868088075676,0,0,0.0,2.0,-5.40802001953125,90.6866455078125,0.0515319842826555,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0188995942686765,3,1,1,8.267343974598834,0,0,0.0,2.0,-5.40802001953125,90.6976318359375,0.0340949661894935,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0028529547653869,1,0,0,13.94277417834783,0,0,0.0,2.0,-5.40802001953125,90.7086181640625,0.0177164062502569,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0002359971465186,3,1,1,16.091882430784896,0,0,0.0,1.0,-5.40802001953125,90.7196044921875,0.0471612272425684,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.018841491155715,3,1,1,8.634276447286915,0,0,0.0,2.0,-5.40802001953125,90.7305908203125,0.0403348145200159,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0310672244089177,2,0,1,24.761379619926373,0,0,0.0,0.0,-5.40802001953125,90.7855224609375,0.1046592203746446,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0193213910518489,3,1,1,14.49056474957824,0,0,0.0,1.0,-5.40802001953125,90.7965087890625,0.0411167492451995,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.2205765733158165,1,0,1,24.97769502928144,0,0,1.0,0.0,-5.40802001953125,90.8074951171875,0.3575100044614444,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0790359605904772,2,0,1,15.577556506644092,0,0,0.0,1.0,-5.40802001953125,90.8184814453125,0.0889520352871731,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0127643837867669,2,0,1,16.706107803250095,0,0,0.0,1.0,-5.40802001953125,90.8294677734375,0.0204732643949063,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.1100937186469649,3,1,1,17.002460101600605,0,0,0.0,1.0,-5.40802001953125,90.8514404296875,0.0922456967087176,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0392264585611094,1,0,0,5.511214422507402,0,0,0.0,3.0,-5.40802001953125,90.8624267578125,0.0457600447603949,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.008519356495351,2,0,1,16.214132345485993,0,0,0.0,1.0,-5.40802001953125,90.8734130859375,0.0445456652883395,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0065813522867585,1,0,0,26.679584570371,0,0,0.0,0.0,-5.40802001953125,90.8843994140625,0.0188404092776901,0.1031177632714664,0.0,1.0,0,0,1,0
0,1.3729222259441756e-05,3,1,1,17.769475595138587,0,0,0.0,1.0,-5.40802001953125,90.8953857421875,0.0165169197806037,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0341568801493187,1,0,0,4.676950391218972,0,0,0.0,3.0,-5.40802001953125,90.9283447265625,0.0534603865769849,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0016988155268486,2,0,1,18.443853009045725,0,0,0.0,1.0,-5.40252685546875,90.5877685546875,0.0171006542927398,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0254457346714852,2,0,1,20.145781608060624,0,0,0.0,0.0,-5.40252685546875,90.6097412109375,0.0655549561351333,0.097581880765344,0.0,1.0,0,0,1,0
0,0.011307898425588,1,0,0,23.756889967151544,0,0,0.0,0.0,-5.40252685546875,90.6207275390625,0.0398069408053907,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0243690266638168,3,1,1,29.43178803724542,0,0,0.0,0.0,-5.40252685546875,90.6317138671875,0.0628874259940362,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0332647701029937,3,1,1,18.43562191369352,0,0,0.0,1.0,-5.40252685546875,90.6427001953125,0.0493540874119659,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0378224671608451,2,0,1,22.14733984186143,0,0,0.0,0.0,-5.40252685546875,90.6536865234375,0.0814592864381433,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0322491055490283,3,1,1,34.40757527788561,0,0,0.0,0.0,-5.40252685546875,90.6646728515625,0.1069000155732244,0.097581880765344,0.0,1.0,0,0,1,0
0,0.1207021894972487,2,0,1,16.251660157519197,0,0,0.0,1.0,-5.40252685546875,90.6756591796875,0.2176092730138968,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0165892729686371,2,0,1,11.206771339854832,0,0,0.0,2.0,-5.40252685546875,90.6866455078125,0.0526640879277321,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0214943644598039,3,1,1,25.38053634586532,0,0,0.0,0.0,-5.40252685546875,90.7086181640625,0.0661765548176025,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0066036734175364,2,0,1,16.774576798756346,0,0,0.0,1.0,-5.40252685546875,90.7196044921875,0.0159382030694774,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0387115053942447,2,0,1,5.627777006393272,0,0,0.0,3.0,-5.40252685546875,90.7305908203125,0.0344868168792967,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0121045914886123,3,1,1,22.43773777114245,0,0,0.0,0.0,-5.40252685546875,90.7855224609375,0.0684870427076068,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0767498221116265,2,0,1,13.61876381434296,0,0,0.0,2.0,-5.40252685546875,90.8074951171875,0.0984444892049632,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0373980628791777,1,0,0,18.008568596453056,0,0,0.0,1.0,-5.40252685546875,90.8294677734375,0.0859656740554772,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0350334476829627,2,0,1,20.468298448497407,0,0,0.0,0.0,-5.40252685546875,90.8404541015625,0.0340105716427206,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0606419448409315,1,0,0,19.55263542853234,0,0,0.0,0.0,-5.40252685546875,90.8514404296875,0.0479303257933545,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.001249008881046,3,1,1,20.92216486027303,0,0,0.0,0.0,-5.40252685546875,90.8734130859375,0.0173220085465894,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0873774290946747,2,0,1,16.85507401499071,0,0,0.0,1.0,-5.40252685546875,90.8953857421875,0.1055573141915978,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.010050437901404,1,0,0,26.478893224925063,0,0,0.0,0.0,-5.40252685546875,90.9283447265625,0.0580994785363054,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0369235429511076,2,0,1,12.234549741956556,0,0,0.0,2.0,-5.40252685546875,90.9393310546875,0.0282695829770949,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0103321920968163,2,0,1,16.81078731078643,0,0,0.0,1.0,-5.39703369140625,90.5877685546875,0.0100820386049787,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0115040011214674,3,1,1,7.947022255650017,0,0,0.0,2.0,-5.39703369140625,90.6207275390625,0.0490722090762077,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0561827376706522,1,0,0,20.28121017636245,0,0,0.0,0.0,-5.39703369140625,90.6317138671875,0.0590417417169974,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0614068757172251,1,0,0,13.254865173530051,0,0,0.0,2.0,-5.39703369140625,90.6427001953125,0.0956744072238471,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0683897778865558,2,0,1,22.34348806020275,0,0,0.0,0.0,-5.39703369140625,90.6536865234375,0.0757988350020137,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0728134376086571,1,0,0,18.93175051979006,0,0,0.0,1.0,-5.39703369140625,90.6646728515625,0.1425245357326625,0.097581880765344,0.0,1.0,0,0,1,0
0,0.035128713388216,2,0,1,18.48355770572435,0,0,0.0,1.0,-5.39703369140625,90.6756591796875,0.0978746986176693,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0303092760974907,2,0,1,10.919863631004343,0,0,0.0,2.0,-5.39703369140625,90.6866455078125,0.1049994122302137,0.097581880765344,0.0,1.0,0,0,1,0
0,0.0213925996399892,1,0,0,23.121443900294345,0,0,0.0,0.0,-5.39703369140625,90.7086181640625,0.0703133939388539,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0040666248609461,3,1,1,17.763753413195232,0,0,0.0,1.0,-5.39703369140625,90.7196044921875,0.0115285629017779,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0178557621874833,3,1,1,22.663229023834376,0,0,0.0,0.0,-5.39703369140625,90.7305908203125,0.0462550968241109,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0155110583037871,1,0,0,20.944067839928103,0,0,0.0,0.0,-5.39703369140625,90.7855224609375,0.036963060495198,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0849811991276216,1,0,0,19.451963772622825,0,0,0.0,0.0,-5.39703369140625,90.7965087890625,0.0691552972237045,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0395024959580542,3,1,1,15.719860284720513,0,0,0.0,1.0,-5.39703369140625,90.8074951171875,0.0289419875434589,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0124713462292787,1,0,0,14.296623466512887,0,0,0.0,1.0,-5.39703369140625,90.8184814453125,0.0205443214731855,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0282428632681169,1,0,0,13.977936160694954,0,0,0.0,2.0,-5.39703369140625,90.8294677734375,0.04322766120883,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0023061595525716,3,1,1,23.46684106010209,0,0,0.0,0.0,-5.39703369140625,90.8404541015625,0.033966734585429,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0729675217184079,2,0,1,16.659267402472004,0,0,0.0,1.0,-5.39703369140625,90.8734130859375,0.0673021117480335,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0134426283068838,3,1,1,18.12886485665768,0,0,0.0,1.0,-5.39703369140625,90.8843994140625,0.0290901405430257,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0539867512985063,1,0,0,18.3061166445709,0,0,0.0,1.0,-5.39703369140625,90.8953857421875,0.0476135912038941,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0112945589656237,1,0,0,13.589896043977104,0,0,0.0,1.0,-5.39703369140625,90.9063720703125,0.0071498498067445,0.1031177632714664,0.0,1.0,0,0,1,0
0,0.0241868699745759,3,1,1,17.985628682858938,0,0,0.0,1.0,-5.39703369140625,90.9173583984375,0.0215365725131152,0.1031177632714664,0.0,1.0,0,0,1,0
